wl mean sd sem
1216 1.43610805955571 NA NA
1217 1.43598609712932 NA NA
1218 1.43586405562283 NA NA
1219 1.43574193461521 NA NA
1220 1.43561973368569 NA NA
1221 1.43549745241389 NA NA
1222 1.43537509037986 NA NA
1223 1.43525264716386 NA NA
1224 1.43513012234658 NA NA
1225 1.43500751550901 NA NA
1226 1.43488482623265 NA NA
1227 1.43476205409905 NA NA
1228 1.4346391986903 NA NA
1229 1.43451625958866 NA NA
1230 1.43439323637679 NA NA
1231 1.43427012863769 NA NA
1232 1.43414693595458 NA NA
1233 1.43402365791103 NA NA
1234 1.43390029409085 NA NA
1235 1.4337768440781 NA NA
1236 1.4336533074573 NA NA
1237 1.43352968381303 NA NA
1238 1.43340597273037 NA NA
1239 1.43328217379439 NA NA
1240 1.43315828659061 NA NA
1241 1.43303431070474 NA NA
1242 1.43291024572278 NA NA
1243 1.43278609123096 NA NA
1244 1.4326618468157 NA NA
1245 1.43253751206372 NA NA
1246 1.43241308656186 NA NA
1247 1.43228856989726 NA NA
1248 1.43216396165735 NA NA
1249 1.43203926142966 NA NA
1250 1.43191446880191 NA NA
1251 1.43178958336206 NA NA
1252 1.43166460469837 NA NA
1253 1.43153953239911 NA NA
1254 1.43141436605287 NA NA
1255 1.43128910524833 NA NA
1256 1.43116374957444 NA NA
1257 1.43103829862021 NA NA
1258 1.43091275197487 NA NA
1259 1.43078710922794 NA NA
1260 1.43066136996882 NA NA
1261 1.43053553378724 NA NA
1262 1.43040960027311 NA NA
1263 1.43028356901639 NA NA
1264 1.43015743960722 NA NA
1265 1.43003121163582 NA NA
1266 1.42990488469252 NA NA
1267 1.42977845836797 NA NA
1268 1.42965193225261 NA NA
1269 1.4295253059373 NA NA
1270 1.42939857901281 NA NA
1271 1.42927175107013 NA NA
1272 1.4291448217003 NA NA
1273 1.42901779049434 NA NA
1274 1.4288906570435 NA NA
1275 1.42876342093914 NA NA
1276 1.42863608177257 NA NA
1277 1.42850863913533 NA NA
1278 1.42838109261877 NA NA
1279 1.42825344181456 NA NA
1280 1.42812568631432 NA NA
1281 1.42799782570977 NA NA
1282 1.42786985959264 NA NA
1283 1.42774178755463 NA NA
1284 1.42761360918757 NA NA
1285 1.42748532408345 NA NA
1286 1.427356931834 NA NA
1287 1.42722843203124 NA NA
1288 1.42709982426695 NA NA
1289 1.42697110813327 NA NA
1290 1.42684228322203 NA NA
1291 1.42671334912519 NA NA
1292 1.42658430543477 NA NA
1293 1.42645515174271 NA NA
1294 1.42632588764099 NA NA
1295 1.42619651272153 NA NA
1296 1.42606702657628 NA NA
1297 1.42593742879712 NA NA
1298 1.42580771897597 NA NA
1299 1.42567789670463 NA NA
1300 1.42554796157498 NA NA
1301 1.4254179131787 NA NA
1302 1.42528775110766 NA NA
1303 1.42515747495342 NA NA
1304 1.42502708430776 NA NA
1305 1.42489657876214 NA NA
1306 1.42476595790808 NA NA
1307 1.42463522133708 NA NA
1308 1.42450436864057 NA NA
1309 1.42437339940971 NA NA
1310 1.4242423132359 NA NA
1311 1.42411110971014 NA NA
1312 1.42397978842348 NA NA
1313 1.42384834896699 NA NA
1314 1.42371679093154 NA NA
1315 1.42358511390777 NA NA
1316 1.42345331748639 NA NA
1317 1.42332140125803 NA NA
1318 1.42318936481298 NA NA
1319 1.42305720774169 NA NA
1320 1.42292492963421 NA NA
1321 1.42279253008072 NA NA
1322 1.42266000867112 NA NA
1323 1.42252736499517 NA NA
1324 1.42239459864259 NA NA
1325 1.42226170920276 NA NA
1326 1.42212869626513 NA NA
1327 1.42199555941891 NA NA
1328 1.42186229825308 NA NA
1329 1.42172891235659 NA NA
1330 1.4215954013181 NA NA
1331 1.42146176472617 NA NA
1332 1.42132800216919 NA NA
1333 1.42119411323533 NA NA
1334 1.42106009751251 NA NA
1335 1.42092595458871 NA NA
1336 1.42079168405147 NA NA
1337 1.42065728548815 NA NA
1338 1.42052275848609 NA NA
1339 1.42038810263218 NA NA
1340 1.42025331751332 NA NA
1341 1.42011840271605 NA NA
1342 1.41998335782678 NA NA
1343 1.4198481824317 NA NA
1344 1.41971287611657 NA NA
1345 1.41957743846731 NA NA
1346 1.41944186906917 NA NA
1347 1.41930616750751 NA NA
1348 1.41917033336718 NA NA
1349 1.419034366233 NA NA
1350 1.41889826568942 NA NA
1351 1.41876203132064 NA NA
1352 1.41862566271063 NA NA
1353 1.41848915944305 NA NA
1354 1.41835252110134 NA NA
1355 1.4182157472686 NA NA
1356 1.41807883752779 NA NA
1357 1.41794179146142 NA NA
1358 1.4178046086518 NA NA
1359 1.41766728868091 NA NA
1360 1.41752983113053 NA NA
1361 1.41739223558207 NA NA
1362 1.41725450161662 NA NA
1363 1.41711662881492 NA NA
1364 1.41697861675758 NA NA
1365 1.41684046502463 NA NA
1366 1.41670217319609 NA NA
1367 1.41656374085137 NA NA
1368 1.41642516756978 NA NA
1369 1.41628645293003 NA NA
1370 1.41614759651086 NA NA
1371 1.41600859789026 NA NA
1372 1.41586945664626 NA NA
1373 1.4157301723562 NA NA
1374 1.41559074459732 NA NA
1375 1.41545117294642 NA NA
1376 1.41531145697984 NA NA
1377 1.41517159627369 NA NA
1378 1.41503159040369 NA NA
1379 1.41489143894517 NA NA
1380 1.41475114147296 NA NA
1381 1.41461069756171 NA NA
1382 1.41447010678554 NA NA
1383 1.41432936871827 NA NA
1384 1.41418848293326 NA NA
1385 1.4140474490035 NA NA
1386 1.4139062665015 NA NA
1387 1.41376493499958 NA NA
1388 1.41362345406933 NA NA
1389 1.41348182328223 NA NA
1390 1.41334004220913 NA NA
1391 1.41319811042051 NA NA
1392 1.41305602748654 NA NA
1393 1.41291379297671 NA NA
1394 1.41277140646037 NA NA
1395 1.41262886750617 NA NA
1396 1.41248617568248 NA NA
1397 1.4123433305572 NA NA
1398 1.41220033169762 NA NA
1399 1.41205717867083 NA NA
1400 1.41191387104321 NA NA
1401 1.41177040838086 NA NA
1402 1.41162679024927 NA NA
1403 1.41148301621363 NA NA
1404 1.41133908583838 NA NA
1405 1.41119499868779 NA NA
1406 1.41105075432541 NA NA
1407 1.41090635231446 NA NA
1408 1.4107617922175 NA NA
1409 1.4106170735967 NA NA
1410 1.41047219601366 NA NA
1411 1.41032715902964 NA NA
1412 1.41018196220509 NA NA
1413 1.41003660510026 NA NA
1414 1.40989108727468 NA NA
1415 1.40974540828747 NA NA
1416 1.40959956769705 NA NA
1417 1.40945356506148 NA NA
1418 1.40930739993821 NA NA
1419 1.4091610718841 NA NA
1420 1.40901458045563 NA NA
1421 1.40886792520863 NA NA
1422 1.40872110569829 NA NA
1423 1.40857412147931 NA NA
1424 1.40842697210586 NA NA
1425 1.40827965713157 NA NA
1426 1.40813217610944 NA NA
1427 1.40798452859182 NA NA
1428 1.40783671413058 NA NA
1429 1.40768873227713 NA NA
1430 1.40754058258197 NA NA
1431 1.40739226459533 NA NA
1432 1.4072437778666 NA NA
1433 1.40709512194465 NA NA
1434 1.40694629637793 NA NA
1435 1.40679730071396 NA NA
1436 1.40664813449983 NA NA
1437 1.40649879728205 NA NA
1438 1.40634928860637 NA NA
1439 1.4061996080181 NA NA
1440 1.40604975506166 NA NA
1441 1.40589972928101 NA NA
1442 1.40574953021947 NA NA
1443 1.40559915741974 NA NA
1444 1.40544861042374 NA NA
1445 1.40529788877282 NA NA
1446 1.40514699200763 NA NA
1447 1.40499591966838 NA NA
1448 1.4048446712942 NA NA
1449 1.4046932464239 NA NA
1450 1.40454164459551 NA NA
1451 1.40438986534628 NA NA
1452 1.40423790821299 NA NA
1453 1.40408577273148 NA NA
1454 1.40393345843713 NA NA
1455 1.40378096486452 NA NA
1456 1.4036282915474 NA NA
1457 1.40347543801911 NA NA
1458 1.40332240381201 NA NA
1459 1.40316918845785 NA NA
1460 1.40301579148776 NA NA
1461 1.40286221243196 NA NA
1462 1.40270845082008 NA NA
1463 1.40255450618101 NA NA
1464 1.40240037804278 NA NA
1465 1.40224606593281 NA NA
1466 1.40209156937772 NA NA
1467 1.40193688790338 NA NA
1468 1.40178202103502 NA NA
1469 1.40162696829697 NA NA
1470 1.40147172921277 NA NA
1471 1.40131630330527 NA NA
1472 1.4011606900967 NA NA
1473 1.40100488910814 NA NA
1474 1.40084889986027 NA NA
1475 1.40069272187273 NA NA
1476 1.40053635466457 NA NA
1477 1.4003797977538 NA NA
1478 1.40022305065781 NA NA
1479 1.40006611289329 NA NA
1480 1.39990898397577 NA NA
1481 1.39975166342029 NA NA
1482 1.39959415074097 NA NA
1483 1.39943644545109 NA NA
1484 1.39927854706303 NA NA
1485 1.3991204550886 NA NA
1486 1.39896216903842 NA NA
1487 1.39880368842254 NA NA
1488 1.39864501275013 NA NA
1489 1.39848614152934 NA NA
1490 1.39832707426757 NA NA
1491 1.39816781047153 NA NA
1492 1.39800834964681 NA NA
1493 1.39784869129818 NA NA
1494 1.39768883492971 NA NA
1495 1.39752878004444 NA NA
1496 1.39736852614453 NA NA
1497 1.39720807273127 NA NA
1498 1.39704741930515 NA NA
1499 1.39688656536564 NA NA
1500 1.39672551041139 NA NA
1501 1.39656425394015 NA NA
1502 1.39640279544867 NA NA
1503 1.39624113443279 NA NA
1504 1.3960792703876 NA NA
1505 1.39591720280713 NA NA
1506 1.39575493118442 NA NA
1507 1.39559245501168 NA NA
1508 1.39542977378024 NA NA
1509 1.39526688698031 NA NA
1510 1.39510379410134 NA NA
1511 1.39494049463159 NA NA
1512 1.39477698805861 NA NA
1513 1.39461327386895 NA NA
1514 1.39444935154795 NA NA
1515 1.39428522058027 NA NA
1516 1.39412088044947 NA NA
1517 1.39395633063809 NA NA
1518 1.39379157062774 NA NA
1519 1.39362659989906 NA NA
1520 1.39346141793157 NA NA
1521 1.39329602420397 NA NA
1522 1.39313041819381 NA NA
1523 1.39296459937769 NA NA
1524 1.39279856723114 NA NA
1525 1.39263232122874 NA NA
1526 1.39246586084398 NA NA
1527 1.39229918554944 NA NA
1528 1.39213229481642 NA NA
1529 1.39196518811541 NA NA
1530 1.39179786491586 NA NA
1531 1.39163032468592 NA NA
1532 1.39146256689286 NA NA
1533 1.39129459100299 NA NA
1534 1.39112639648127 NA NA
1535 1.39095798279189 NA NA
1536 1.39078934939774 NA NA
1537 1.3906204957607 NA NA
1538 1.39045142134164 NA NA
1539 1.39028212560021 NA NA
1540 1.39011260799498 NA NA
1541 1.3899428679835 NA NA
1542 1.38977290502211 NA NA
1543 1.38960271856622 NA NA
1544 1.38943230806985 NA NA
1545 1.38926167298604 NA NA
1546 1.3890908127668 NA NA
1547 1.38891972686279 NA NA
1548 1.38874841472366 NA NA
1549 1.38857687579791 NA NA
1550 1.3884051095329 NA NA
1551 1.38823311537474 NA NA
1552 1.38806089276851 NA NA
1553 1.38788844115795 NA NA
1554 1.38771575998584 NA NA
1555 1.38754284869356 NA NA
1556 1.38736970672151 NA NA
1557 1.38719633350879 NA NA
1558 1.38702272849328 NA NA
1559 1.38684889111166 NA NA
1560 1.38667482079958 NA NA
1561 1.3865005169912 NA NA
1562 1.38632597911977 NA NA
1563 1.38615120661699 NA NA
1564 1.38597619891361 NA NA
1565 1.38580095543898 NA NA
1566 1.38562547562125 NA NA
1567 1.38544975888737 NA NA
1568 1.38527380466297 NA NA
1569 1.38509761237258 NA NA
1570 1.3849211814392 NA NA
1571 1.38474451128482 NA NA
1572 1.38456760132997 NA NA
1573 1.384390450994 NA NA
1574 1.38421305969507 NA NA
1575 1.38403542684976 NA NA
1576 1.3838575518736 NA NA
1577 1.38367943418079 NA NA
1578 1.38350107318409 NA NA
1579 1.38332246829516 NA NA
1580 1.38314361892417 NA NA
1581 1.38296452447992 NA NA
1582 1.38278518437004 NA NA
1583 1.38260559800076 NA NA
1584 1.38242576477701 NA NA
1585 1.38224568410217 NA NA
1586 1.38206535537859 NA NA
1587 1.38188477800698 NA NA
1588 1.38170395138676 NA NA
1589 1.38152287491616 NA NA
1590 1.38134154799167 NA NA
1591 1.38115997000883 NA NA
1592 1.38097814036129 NA NA
1593 1.38079605844182 NA NA
1594 1.38061372364145 NA NA
1595 1.38043113534981 NA NA
1596 1.38024829295533 NA NA
1597 1.38006519584479 NA NA
1598 1.37988184340362 NA NA
1599 1.37969823501594 NA NA
1600 1.37951437006421 NA NA
1601 1.3793443426767 NA NA
1602 1.37917432247335 NA NA
1603 1.37900430945468 NA NA
1604 1.37883430362111 NA NA
1605 1.37866430497333 NA NA
1606 1.37849431351176 NA NA
1607 1.37832432923685 NA NA
1608 1.37815435214925 NA NA
1609 1.37798438224941 NA NA
1610 1.37781441953784 NA NA
1611 1.37764446401497 NA NA
1612 1.37747451568148 NA NA
1613 1.3773045745378 NA NA
1614 1.37713464058437 NA NA
1615 1.37696471382185 NA NA
1616 1.37679479425068 NA NA
1617 1.37662488187138 NA NA
1618 1.37645497668439 NA NA
1619 1.37628507869036 NA NA
1620 1.37611518788974 NA NA
1621 1.37594530428297 NA NA
1622 1.37577542787071 NA NA
1623 1.3756055586534 NA NA
1624 1.37543569663155 NA NA
1625 1.37526584180561 NA NA
1626 1.37509599417623 NA NA
1627 1.37492615374387 NA NA
1628 1.37475632050902 NA NA
1629 1.37458649447213 NA NA
1630 1.37441667563386 NA NA
1631 1.37424686399467 NA NA
1632 1.37407705955497 NA NA
1633 1.37390726231544 NA NA
1634 1.37373747227652 NA NA
1635 1.37356768943872 NA NA
1636 1.37339791380247 NA NA
1637 1.37322814536846 NA NA
1638 1.37305838413711 NA NA
1639 1.37288863010886 NA NA
1640 1.37271888328439 NA NA
1641 1.37254914366412 NA NA
1642 1.37237941124857 NA NA
1643 1.37220968603819 NA NA
1644 1.37203996803364 NA NA
1645 1.37187025723535 NA NA
1646 1.37170055364385 NA NA
1647 1.37153085725957 NA NA
1648 1.37136116808317 NA NA
1649 1.37119148611511 NA NA
1650 1.3710218113558 NA NA
1651 1.37085214380594 NA NA
1652 1.37068248346594 NA NA
1653 1.37051283033633 NA NA
1654 1.37034318441755 NA NA
1655 1.37017354571026 NA NA
1656 1.3700039142149 NA NA
1657 1.36983428993191 NA NA
1658 1.36966467286196 NA NA
1659 1.36949506300549 NA NA
1660 1.36932546036301 NA NA
1661 1.36915586493497 NA NA
1662 1.36898627672202 NA NA
1663 1.36881669572461 NA NA
1664 1.36864712194326 NA NA
1665 1.3684775553784 NA NA
1666 1.3683079960307 NA NA
1667 1.36813844394529 NA NA
1668 1.36796889861506 NA NA
1669 1.36779935771024 NA NA
1670 1.36762981819683 NA NA
1671 1.36746027520373 NA NA
1672 1.36729072342342 NA NA
1673 1.36712115726444 NA NA
1674 1.36695157067893 NA NA
1675 1.36678195763078 NA NA
1676 1.36661231236692 NA NA
1677 1.3664426293111 NA NA
1678 1.36627290364136 NA NA
1679 1.36610313095483 NA NA
1680 1.36593330758329 NA NA
1681 1.36576343112967 NA NA
1682 1.36559349960715 NA NA
1683 1.36542351286778 NA NA
1684 1.36525347152731 NA NA
1685 1.36508337741958 NA NA
1686 1.36491323404406 NA NA
1687 1.36474304546613 NA NA
1688 1.364572818021 NA NA
1689 1.36440255876613 NA NA
1690 1.36423227551846 NA NA
1691 1.36406197794071 NA NA
1692 1.36389167609454 NA NA
1693 1.36372138138366 NA NA
1694 1.36355110605341 NA NA
1695 1.36338086310815 NA NA
1696 1.36321066633991 NA NA
1697 1.36304052966874 NA NA
1698 1.36287046739505 NA NA
1699 1.36270049388899 NA NA
1700 1.36253062287745 NA NA
1701 1.36236086742778 NA NA
1702 1.36219124018653 NA NA
1703 1.36202175214839 NA NA
1704 1.36185241373675 NA NA
1705 1.36168323169733 NA NA
1706 1.36151420869462 NA NA
1707 1.36134534746163 NA NA
1708 1.36117665208028 NA NA
1709 1.36100812674586 NA NA
1710 1.36083976503585 NA NA
1711 1.36067154709559 NA NA
1712 1.36050345221085 NA NA
1713 1.36033545967109 NA NA
1714 1.36016754876939 NA NA
1715 1.35999969880215 NA NA
1716 1.35983188906934 NA NA
1717 1.35966409887457 NA NA
1718 1.35949630752489 NA NA
1719 1.35932849433071 NA NA
1720 1.35916063860627 NA NA
1721 1.35899271966902 NA NA
1722 1.35882471684009 NA NA
1723 1.35865660944421 NA NA
1724 1.35848837680942 NA NA
1725 1.35831999826759 NA NA
1726 1.35815145315385 NA NA
1727 1.35798272080704 NA NA
1728 1.35781378056956 NA NA
1729 1.35764461178741 NA NA
1730 1.35747519381014 NA NA
1731 1.35730550599088 NA NA
1732 1.3571355276865 NA NA
1733 1.35696523825729 NA NA
1734 1.35679461706742 NA NA
1735 1.35662364348465 NA NA
1736 1.35645229688036 NA NA
1737 1.35628055662971 NA NA
1738 1.35610840211161 NA NA
1739 1.3559358127087 NA NA
1740 1.35576276780733 NA NA
1741 1.35558924679772 NA NA
1742 1.35541522907395 NA NA
1743 1.3552406940339 NA NA
1744 1.35506562107938 NA NA
1745 1.354889989616 NA NA
1746 1.35471377905334 NA NA
1747 1.35453696880516 NA NA
1748 1.35435953828899 NA NA
1749 1.35418146692635 NA NA
1750 1.3540027341431 NA NA
1751 1.35382331936901 NA NA
1752 1.35364320203805 NA NA
1753 1.35346236158829 NA NA
1754 1.35328077746219 NA NA
1755 1.35309842910624 NA NA
1756 1.35291529597152 NA NA
1757 1.35273135751316 NA NA
1758 1.35254659319083 NA NA
1759 1.35236098246869 NA NA
1760 1.35217450481524 NA NA
1761 1.3519871397035 NA NA
1762 1.35179886661122 NA NA
1763 1.35160966502059 NA NA
1764 1.35141951441864 NA NA
1765 1.3512283942969 NA NA
1766 1.3510362841518 NA NA
1767 1.35084316348477 NA NA
1768 1.35064901180171 NA NA
1769 1.3504538086138 NA NA
1770 1.35025753343711 NA NA
1771 1.35006016579274 NA NA
1772 1.34986168520686 NA NA
1773 1.34966207121087 NA NA
1774 1.34946130334138 NA NA
1775 1.34925936114024 NA NA
1776 1.34905622415479 NA NA
1777 1.34885187193766 NA NA
1778 1.34864628404699 NA NA
1779 1.34843944004646 NA NA
1780 1.34823131950554 NA NA
1781 1.34802190199904 NA NA
1782 1.3478111671079 NA NA
1783 1.34759909441858 NA NA
1784 1.34738566352367 NA NA
1785 1.34717085402165 NA NA
1786 1.34695464551692 NA NA
1787 1.34673701762029 NA NA
1788 1.34651794994847 NA NA
1789 1.34629742212468 NA NA
1790 1.34607541377834 NA NA
1791 1.34585190454539 NA NA
1792 1.34562687406829 NA NA
1793 1.34540030199611 NA NA
1794 1.34517216798451 NA NA
1795 1.34494245169602 NA NA
1796 1.3447111328 NA NA
1797 1.34447819097278 NA NA
1798 1.34424360589764 NA NA
1799 1.34400735726511 NA NA
1800 1.34376942477274 NA NA
1801 1.34352978812566 NA NA
1802 1.3432884270361 NA NA
1803 1.34304532122403 NA NA
1804 1.34280045041674 NA NA
1805 1.34255379434954 NA NA
1806 1.34230533276519 NA NA
1807 1.34205504541457 NA NA
1808 1.34180291205638 NA NA
1809 1.34154891245756 NA NA
1810 1.34129302639299 NA NA
1811 1.341035233646 NA NA
1812 1.34077551400838 NA NA
1813 1.34051384728025 NA NA
1814 1.34025021327049 NA NA
1815 1.33998459179641 NA NA
1816 1.33971696268455 NA NA
1817 1.33944730576996 NA NA
1818 1.3391756008971 NA NA
1819 1.33890182791933 NA NA
1820 1.33862596669932 NA NA
1821 1.33834799710916 NA NA
1822 1.33806789903054 NA NA
1823 1.33778565235452 NA NA
1824 1.33750123698221 NA NA
1825 1.33721463282418 NA NA
1826 1.33692581980138 NA NA
1827 1.33663477784468 NA NA
1828 1.33634148689503 NA NA
1829 1.33604592777132 NA NA
1830 1.33574808771326 NA NA
1831 1.33544795685599 NA NA
1832 1.33514552772535 NA NA
1833 1.33484079785381 NA NA
1834 1.33453376537226 NA NA
1835 1.33422442526221 NA NA
1836 1.33391276716436 NA NA
1837 1.33359878013594 NA NA
1838 1.33328245001756 NA NA
1839 1.33296375824335 NA NA
1840 1.33264268608017 NA NA
1841 1.33231921917334 NA NA
1842 1.33199334828585 NA NA
1843 1.33166506528406 NA NA
1844 1.33133438055807 NA NA
1845 1.33100132301398 NA NA
1846 1.33066592360361 NA NA
1847 1.33032823617362 NA NA
1848 1.32998833465317 NA NA
1849 1.32964629784463 NA NA
1850 1.32930222596644 NA NA
1851 1.32895622600798 NA NA
1852 1.32860840530979 NA NA
1853 1.32825887295944 NA NA
1854 1.32790773852515 NA NA
1855 1.32755511277768 NA NA
1856 1.32720111187796 NA NA
1857 1.32684585343052 NA NA
1858 1.32648946128807 NA NA
1859 1.32613208597303 NA NA
1860 1.3257738850436 NA NA
1861 1.32541501857249 NA NA
1862 1.3250556783635 NA NA
1863 1.32469607758775 NA NA
1864 1.3243364329117 NA NA
1865 1.32397700162294 NA NA
1866 1.32361806910056 NA NA
1867 1.323259933284 NA NA
1868 1.32290294658395 NA NA
1869 1.32254747666098 NA NA
1870 1.32219390067196 NA NA
1871 1.32184264318663 NA NA
1872 1.32149414327097 NA NA
1873 1.32114884411136 NA NA
1874 1.32080721256185 NA NA
1875 1.32046972357177 NA NA
1876 1.32013685246338 NA NA
1877 1.31980907780003 NA NA
1878 1.31948687935648 NA NA
1879 1.31917073488519 NA NA
1880 1.31886110761482 NA NA
1881 1.3185584540216 NA NA
1882 1.31826322998987 NA NA
1883 1.3179758716965 NA NA
1884 1.31769678838611 NA NA
1885 1.31742638694752 NA NA
1886 1.31716504736232 NA NA
1887 1.31691310406375 NA NA
1888 1.31667088394832 NA NA
1889 1.31643865916011 NA NA
1890 1.31621665505409 NA NA
1891 1.31600509337867 NA NA
1892 1.31580413641948 NA NA
1893 1.31561388047361 NA NA
1894 1.31543441745521 NA NA
1895 1.3152657853174 NA NA
1896 1.31510794198647 NA NA
1897 1.31496083870794 NA NA
1898 1.31482438259133 NA NA
1899 1.31469839007192 NA NA
1900 1.31458266653177 NA NA
1901 1.31447698833049 NA NA
1902 1.3143810453784 NA NA
1903 1.31429451169125 NA NA
1904 1.31421704856298 NA NA
1905 1.31414826125641 NA NA
1906 1.31408773977348 NA NA
1907 1.31403506963357 NA NA
1908 1.31398980478367 NA NA
1909 1.31395148583029 NA NA
1910 1.31391965243973 NA NA
1911 1.31389383300951 NA NA
1912 1.31387354854641 NA NA
1913 1.31385831999978 NA NA
1914 1.31384766922319 NA NA
1915 1.31384111899197 NA NA
1916 1.31383819233429 NA NA
1917 1.31383842618207 NA NA
1918 1.31384138039559 NA NA
1919 1.31384661699858 NA NA
1920 1.3138537098614 NA NA
1921 1.31386226605569 NA NA
1922 1.31387189856526 NA NA
1923 1.31388223438463 NA NA
1924 1.3138929262721 NA NA
1925 1.31390362975138 NA NA
1926 1.3139140086687 NA NA
1927 1.31392375470419 NA NA
1928 1.31393256534576 NA NA
1929 1.31394013865587 NA NA
1930 1.31394618729186 NA NA
1931 1.31395043928954 NA NA
1932 1.3139526234482 NA NA
1933 1.31395247251438 NA NA
1934 1.31394972711348 NA NA
1935 1.31394412881185 NA NA
1936 1.31393542224168 NA NA
1937 1.31392336427655 NA NA
1938 1.31390771485976 NA NA
1939 1.31388823653315 NA NA
1940 1.31386471511924 NA NA
1941 1.31383694877005 NA NA
1942 1.31380473659111 NA NA
1943 1.31376789850802 NA NA
1944 1.31372627638188 NA NA
1945 1.31367971449451 NA NA
1946 1.31362808096414 NA NA
1947 1.31357126429291 NA NA
1948 1.31350915383742 NA NA
1949 1.31344165467668 NA NA
1950 1.31336869999933 NA NA
1951 1.31329022593769 NA NA
1952 1.31320617686214 NA NA
1953 1.3131165320387 NA NA
1954 1.31302128001521 NA NA
1955 1.31292041181002 NA NA
1956 1.31281394654098 NA NA
1957 1.31270192129986 NA NA
1958 1.3125843736598 NA NA
1959 1.31246135023668 NA NA
1960 1.31233291104233 NA NA
1961 1.31219911718642 NA NA
1962 1.31206003068653 NA NA
1963 1.31191571704168 NA NA
1964 1.31176624260421 NA NA
1965 1.31161167485356 NA NA
1966 1.31145208523809 NA NA
1967 1.31128754609247 NA NA
1968 1.31111813018201 NA NA
1969 1.31094391480588 NA NA
1970 1.31076498001134 NA NA
1971 1.31058140590296 NA NA
1972 1.31039327362208 NA NA
1973 1.3102006659734 NA NA
1974 1.3100036659114 NA NA
1975 1.30980235739363 NA NA
1976 1.3095968290456 NA NA
1977 1.3093871708441 NA NA
1978 1.30917347280406 NA NA
1979 1.30895582570515 NA NA
1980 1.30873432097893 NA NA
1981 1.30850905006795 NA NA
1982 1.30828010398329 NA NA
1983 1.30804757267238 NA NA
1984 1.30781154590771 NA NA
1985 1.30757211214094 NA NA
1986 1.30732935614155 NA NA
1987 1.30708336202882 NA NA
1988 1.30683421376304 NA NA
1989 1.30658199378589 NA NA
1990 1.30632678363753 NA NA
1991 1.30606866480816 NA NA
1992 1.30580771639783 NA NA
1993 1.30554401312411 NA NA
1994 1.30527762922107 NA NA
1995 1.30500863797528 NA NA
1996 1.30473710619017 NA NA
1997 1.30446309791557 NA NA
1998 1.3041866771486 NA NA
1999 1.30390790640563 NA NA
2000 1.30362684607141 NA NA
2001 1.30334355635199 NA NA
2002 1.30305809759309 NA NA
2003 1.30277053098111 NA NA
2004 1.30248091798417 NA NA
2005 1.30218931955407 NA NA
2006 1.30189579292318 NA NA
2007 1.30160039364917 NA NA
2008 1.30130317720593 NA NA
2009 1.30100419463282 NA NA
2010 1.30070348966363 NA NA
2011 1.30040110533895 NA NA
2012 1.30009708468414 NA NA
2013 1.29979147068301 NA NA
2014 1.29948430629433 NA NA
2015 1.29917563447131 NA NA
2016 1.29886549873321 NA NA
2017 1.29855394362172 NA NA
2018 1.29824101377298 NA NA
2019 1.29792675350978 NA NA
2020 1.29761120452951 NA NA
2021 1.2972944071721 NA NA
2022 1.29697640174333 NA NA
2023 1.29665722650132 NA NA
2024 1.29633691527714 NA NA
2025 1.29601550131284 NA NA
2026 1.29569301645673 NA NA
2027 1.29536948778318 NA NA
2028 1.29504494133339 NA NA
2029 1.29471940309908 NA NA
2030 1.29439289806596 NA NA
2031 1.29406545018772 NA NA
2032 1.29373708336376 NA NA
2033 1.29340782146166 NA NA
2034 1.29307768821299 NA NA
2035 1.2927467072998 NA NA
2036 1.29241490238854 NA NA
2037 1.29208229660321 NA NA
2038 1.29174891220236 NA NA
2039 1.29141477135931 NA NA
2040 1.29107989587368 NA NA
2041 1.29074430388307 NA NA
2042 1.29040801142038 NA NA
2043 1.29007103444849 NA NA
2044 1.28973338800562 NA NA
2045 1.28939508620595 NA NA
2046 1.28905614311901 NA NA
2047 1.28871657261667 NA NA
2048 1.28837638742186 NA NA
2049 1.28803559983307 NA NA
2050 1.28769422215729 NA NA
2051 1.2873522686551 NA NA
2052 1.28700975760044 NA NA
2053 1.28666670775387 NA NA
2054 1.28632313813278 NA NA
2055 1.28597907201988 NA NA
2056 1.28563453615499 NA NA
2057 1.28528955736823 NA NA
2058 1.2849441620091 NA NA
2059 1.28459837394705 NA NA
2060 1.28425221623535 NA NA
2061 1.28390571188961 NA NA
2062 1.28355887963753 NA NA
2063 1.28321172941795 NA NA
2064 1.28286427008812 NA NA
2065 1.28251650689325 NA NA
2066 1.28216842830221 NA NA
2067 1.28182001791879 NA NA
2068 1.28147125929263 NA NA
2069 1.28112212798178 NA NA
2070 1.28077258358774 NA NA
2071 1.28042258383161 NA NA
2072 1.28007208642917 NA NA
2073 1.27972104865691 NA NA
2074 1.27936942737566 NA NA
2075 1.27901717944585 NA NA
2076 1.27866426363433 NA NA
2077 1.27831065314226 NA NA
2078 1.27795632782658 NA NA
2079 1.27760126758836 NA NA
2080 1.27724545566124 NA NA
2081 1.27688888673389 NA NA
2082 1.27653155796024 NA NA
2083 1.27617346649887 NA NA
2084 1.27581460975771 NA NA
2085 1.27545498557697 NA NA
2086 1.27509459184186 NA NA
2087 1.2747334249236 NA NA
2088 1.27437147393628 NA NA
2089 1.27400872582825 NA NA
